sourcecitationeventid	sourcecitation	event	sourcecitationeventinclude
9495	6678	1110	\N
9496	6679	4884	f
9497	6681	2973	f
9498	6682	2973	f
9499	6683	2973	f
9500	6684	61	\N
9501	6685	66	\N
9502	6686	112	\N
9503	6687	112	\N
9504	6688	304	\N
9505	6689	771	\N
9506	6690	1215	f
9507	6691	1260	\N
9508	6692	1578	\N
9509	6693	1669	\N
9510	6694	1709	\N
9511	6695	1760	\N
9512	6696	1833	\N
9513	6697	2142	\N
9514	6698	2401	\N
9515	6699	2400	\N
9516	6700	3082	\N
9517	6701	3081	\N
9518	6702	3138	\N
9519	6703	3203	\N
9520	6704	3363	\N
9521	6705	3362	\N
9522	6706	3682	\N
9523	6707	3786	\N
9524	6708	3787	\N
9525	6709	3824	\N
9526	6710	3976	\N
9527	6712	4293	\N
9528	6713	4356	\N
9529	6714	4816	\N
9530	6715	4884	f
9531	6716	5753	\N
9532	6717	5753	\N
9533	6718	5839	\N
9534	6719	5993	\N
9535	6720	6926	\N
9536	6721	6996	\N
9537	6722	15274	\N
9538	6723	4313	\N
9539	6724	7738	\N
9540	6725	110	\N
9541	6727	8169	f
9542	6727	8168	f
9543	6728	8548	\N
9544	6728	8545	\N
9545	6728	8538	\N
9546	6728	8534	\N
9547	6728	8532	\N
9548	6729	7416	\N
9549	6729	7374	\N
9550	6729	7361	f
9551	6729	7350	\N
9552	6729	7337	f
9553	6729	7326	f
9554	6730	6376	\N
9555	6731	5685	\N
9556	6732	5952	\N
9557	6733	6551	\N
9558	6734	960	\N
9559	6738	2445	f
9560	6742	3286	f
9561	6746	2455	f
9562	6751	6160	\N
9563	6752	1644	f
9564	7056	5522	f
9565	6761	8423	f
9566	6764	6156	\N
9567	6764	6110	\N
9568	6764	6100	\N
9569	6767	4520	\N
9570	6884	3776	f
9571	6776	6152	\N
9572	6776	6115	\N
9573	6785	4521	\N
9574	6787	6235	\N
9575	6788	9383	f
9576	7057	5229	f
9577	7057	6005	f
9578	6796	6276	\N
9579	6797	8612	f
9580	6798	3194	f
9581	6799	1707	f
9582	6802	350	f
9583	6803	1975	f
9584	6806	5598	\N
9585	6807	5916	\N
9586	6885	5556	f
9587	6811	6112	\N
9588	6812	5987	\N
9589	6816	2606	f
9590	6816	6274	\N
9591	6835	5599	\N
9592	8403	8234	f
9593	6831	5900	\N
9594	6880	452	f
9595	6881	8541	f
9596	6838	3216	f
9597	6839	3981	f
9598	6840	4157	f
9599	6841	2344	f
9600	6842	1707	f
9601	6843	6001	\N
9602	6854	3453	f
9603	6854	5838	f
9604	6855	401	f
9605	8404	7925	f
9606	6857	5768	\N
9608	6859	651	f
9609	6860	5708	f
9610	6861	3534	f
9611	6862	8242	f
9612	6863	3782	f
9613	6863	5202	f
9614	6864	2583	f
9615	6864	7180	f
9616	6882	1206	f
9617	6883	1657	f
9618	6871	599	f
9619	6872	3129	f
9620	6872	5871	f
9621	6873	2445	f
9622	6874	4164	f
9623	6875	4104	f
9624	6878	3156	\N
9625	6878	3638	\N
9626	6878	3637	\N
9627	6878	3636	\N
9628	6878	3483	\N
9629	6878	4249	\N
9630	6878	4248	\N
9631	6878	4247	\N
9632	6878	4246	\N
9633	6878	4179	\N
9634	6878	4178	\N
9635	6878	4115	\N
9636	6878	4114	\N
9637	6878	4059	\N
9638	6878	3922	\N
9639	6878	3801	\N
9640	6878	4523	\N
9641	6878	5228	\N
9642	6878	5058	\N
9643	6878	5057	\N
9644	6878	5056	\N
9645	6878	5055	\N
9646	6878	5054	\N
9647	6878	4928	\N
9648	6878	4837	\N
9649	6878	4836	\N
9650	6878	5676	\N
9651	6878	5604	\N
9652	6878	5602	\N
9653	6878	5601	\N
9654	6878	5566	\N
9655	6878	5565	\N
9656	6878	5564	\N
9657	6878	5563	\N
9658	6878	5562	\N
9659	6878	5559	f
9660	6878	5498	\N
9661	6878	5497	\N
9662	6878	6382	\N
9663	6878	6240	\N
9664	6878	6167	\N
9665	6878	6108	\N
9666	6878	6771	\N
9667	6878	6528	\N
9668	6878	6445	\N
9669	6878	7502	\N
9670	6878	7428	\N
9671	6878	7329	\N
9672	6878	7667	\N
9673	6878	7666	\N
9674	6878	8816	\N
9675	6878	8815	\N
9676	6878	8814	\N
9677	6878	8813	\N
9678	6878	8812	\N
9679	6878	8811	\N
9680	6878	8810	\N
9681	6878	8809	\N
9682	6878	8808	\N
9683	6878	5496	\N
9684	6878	5603	\N
9685	6879	104	f
9686	6879	5486	f
9687	6984	6257	\N
9688	6886	1590	f
9689	6887	2689	f
9690	6888	1802	f
9691	6889	4007	f
9692	6890	4607	f
9693	6891	3404	f
9694	6892	3568	f
9695	6893	3640	f
9696	6893	5907	f
9697	6894	3194	f
9698	6895	432	f
9699	6896	2455	f
9700	6897	4055	f
9701	6898	5526	f
9702	6899	3752	f
9703	6900	247	\N
9704	6902	2926	\N
9705	6907	5600	\N
9706	6912	5711	\N
9707	6912	5584	\N
9708	6913	5856	\N
9709	6918	6111	\N
9710	6919	6357	\N
9711	7058	6113	f
9712	8405	7578	f
9713	6926	5367	\N
9714	6927	4382	\N
9715	6927	5367	\N
9716	6928	5616	f
9717	6928	5478	f
9718	6939	6173	\N
9719	6940	5728	\N
9720	6943	5968	\N
9721	6944	6378	\N
9722	7059	6149	\N
9723	6956	6197	\N
9724	6957	5053	\N
9725	6959	5178	f
9726	6960	6084	\N
9728	7060	819	f
9729	7060	6169	\N
9730	7060	6168	\N
9731	7060	8820	\N
9732	7061	6160	\N
9733	7062	4859	\N
9734	6972	5597	\N
9735	8406	6976	f
9736	8406	7706	f
9737	8406	8310	f
9738	6977	6225	\N
9739	6983	5981	\N
9740	6991	2144	f
9741	6993	5989	\N
9742	6994	6193	\N
9743	6995	6304	\N
9744	6996	6219	\N
9745	6996	6143	\N
9746	6997	6158	\N
9747	6998	5181	\N
9748	6999	6238	\N
9749	6999	6220	\N
9750	7000	5966	\N
9751	7001	6162	\N
9752	7002	8381	f
9753	7045	6317	f
9754	7046	5904	\N
9755	7012	5966	\N
9756	7014	6031	\N
9757	7048	6038	\N
9758	7048	5914	\N
9759	7048	6192	\N
9760	7048	6125	\N
9761	7048	6124	\N
9762	7048	6123	\N
9763	7049	5832	\N
9764	7049	6232	\N
9765	7050	6045	\N
9766	7050	6044	\N
9767	7050	6038	\N
9768	7050	6031	\N
9769	7050	5989	\N
9770	7050	5940	\N
9771	7050	5908	\N
9772	7050	5904	\N
9773	7050	5835	\N
9774	7050	5832	\N
9775	7050	5830	\N
9776	7050	5778	\N
9777	7050	5539	\N
9778	7050	6377	\N
9779	7050	6238	\N
9780	7050	6232	\N
9781	7050	6220	\N
9782	7050	6219	\N
9783	7050	6173	\N
9784	7050	6162	\N
9785	7050	6158	\N
9786	7050	6149	\N
9787	7050	6143	\N
9788	7050	6125	\N
9789	7050	6124	\N
9790	7050	6117	\N
9791	7050	6116	\N
9792	7050	6115	\N
9793	7050	6112	\N
9794	7050	6095	\N
9795	7050	6087	\N
9796	7050	6066	\N
9797	7051	5908	\N
9798	7052	6372	\N
9799	7053	5725	\N
9800	7054	6034	\N
9801	7054	5966	\N
9802	7054	5916	\N
9803	7054	6193	\N
9804	7054	6111	\N
9805	7054	6071	\N
9806	7055	5966	\N
9807	7023	247	\N
9808	7023	1238	\N
9809	7024	4358	f
9810	7024	4270	f
9811	7024	5780	f
9812	7024	6238	f
9813	7024	6220	f
9814	7024	6123	f
9815	7024	6066	f
9816	7024	6593	f
9817	7024	6565	f
9818	7024	6484	f
9819	7024	6446	f
9820	7024	7106	f
9821	7024	7089	f
9822	7024	7045	f
9823	7024	7009	f
9824	7024	6998	f
9825	7024	6994	f
9826	7024	6928	f
9827	7024	7342	f
9828	7024	7339	f
9829	7024	7330	f
9830	7024	7305	f
9831	7024	7278	f
9832	7024	7248	f
9833	7024	7240	f
9834	7024	7214	f
9835	7024	7204	f
9836	7024	7177	f
9837	7024	7917	f
9838	7024	7883	f
9839	7024	7848	f
9840	7024	7847	f
9841	7024	7844	f
9842	7024	7796	f
9843	7024	7760	f
9844	7024	7752	f
9845	7024	7729	f
9846	7024	7600	f
9847	7024	7589	f
9848	7024	7519	f
9849	7024	8449	f
9850	7024	8385	f
9851	7024	8384	f
9852	7024	8362	f
9853	7024	8176	f
9854	7024	8164	f
9855	7024	8078	f
9856	7024	8797	f
9857	7024	8610	f
9858	7024	8592	f
9859	7024	8577	f
9860	7024	8570	f
9861	7024	8544	f
9862	7024	9235	f
9863	7025	8569	\N
9864	7025	8561	\N
9865	7026	8787	\N
9866	7027	8787	\N
9867	7028	3914	f
9868	7029	3914	f
9869	7030	3161	\N
9870	7031	6235	\N
9871	7031	6191	\N
9872	7031	6190	\N
9873	7031	6169	\N
9874	7031	6168	\N
9875	7034	5473	f
9876	7035	5940	\N
9877	7037	6238	\N
9878	7038	5832	\N
9879	7038	6232	\N
9880	7039	6191	\N
9881	7039	6190	\N
9882	7041	6281	\N
9883	7043	6357	\N
9884	7044	6357	\N
9885	8407	7360	f
9886	7064	5916	\N
9887	7064	6193	\N
9888	7064	6071	\N
9889	7065	6121	f
9890	7067	5900	\N
9891	7067	5835	\N
9892	7068	6145	f
9893	7068	6144	f
9894	7069	6165	\N
9895	7070	6145	f
9896	7070	6144	f
9897	7072	6145	f
9898	7072	6144	f
9899	7073	9719	f
9900	7088	5546	\N
9901	7090	6284	\N
9902	7091	5965	\N
9903	7092	6339	\N
9904	7093	5791	\N
9905	7094	4856	\N
9906	7095	6289	\N
9907	7095	6274	\N
9908	7095	6142	\N
9909	7096	6100	\N
9910	7097	6156	\N
9911	7098	6226	\N
9912	7099	6064	\N
9913	7100	6182	\N
9914	7101	6027	f
9915	7102	567	f
9916	7102	2824	\N
9917	7102	4533	\N
9918	7102	5890	\N
9919	7103	6139	\N
9920	7105	5927	\N
9921	7106	6054	\N
9922	7106	6053	\N
9923	7125	6183	\N
9924	7126	6007	f
9925	7126	6174	f
9926	8408	7708	f
9927	7142	6197	\N
9928	7147	6049	\N
9929	7154	6003	f
9930	7163	8416	f
9931	8409	8465	f
9932	8409	8446	f
9933	7174	4564	\N
9934	7176	5049	\N
9935	7193	5382	f
9936	7193	5697	f
9937	7194	6013	f
9938	7195	6033	\N
9939	7196	6175	\N
9940	7197	4977	\N
9941	7197	5943	\N
9942	7197	5798	\N
9943	7198	6207	\N
9944	7199	6033	\N
9945	7200	2313	\N
9946	7202	6164	\N
9947	7205	8484	f
9948	7211	6154	\N
9949	7211	6153	\N
9950	7211	6099	\N
9951	7212	6016	t
9952	7213	6024	\N
9953	7214	6035	\N
9954	7216	8592	\N
9955	7226	5931	\N
9956	7228	5976	\N
9957	7236	6379	\N
9958	7238	1742	f
9959	7247	6913	\N
9960	7248	6016	t
9961	7249	5899	\N
9962	7250	6073	\N
9963	7251	6039	\N
9964	7251	6127	\N
9965	7251	6073	\N
9966	7252	6039	\N
9967	7252	6327	\N
9968	7252	6127	\N
9969	7253	4742	\N
9970	7255	6236	\N
9971	7256	6020	\N
9972	7257	5751	\N
9973	7258	6063	\N
9974	7259	5701	\N
9975	7260	9661	\N
9976	7260	9660	\N
9977	7261	5998	\N
9978	7261	5997	\N
9979	7261	5996	\N
9980	7261	5975	\N
9981	7262	6016	t
9982	7263	6098	\N
9983	7263	6097	\N
9984	7264	5441	\N
9985	7264	5348	\N
9986	7264	6042	\N
9987	7264	5704	\N
9988	7264	6085	\N
9989	7265	5896	\N
9990	7265	6334	\N
9991	7266	6120	\N
9992	7267	4777	\N
9993	7267	4712	\N
9994	7268	4686	\N
9995	7268	9410	\N
9996	7269	6199	\N
9997	7270	5905	\N
9998	7272	5905	\N
9999	7273	5980	\N
10000	7274	5980	\N
10001	7275	5905	\N
10002	7275	6376	\N
10003	7276	6021	\N
10004	7277	6379	\N
10005	7279	3992	f
10006	7279	3989	f
10007	7279	3980	f
10008	7279	3973	f
10009	7279	3934	f
10010	7279	3923	f
10011	7279	3905	f
10012	7279	3901	f
10013	7279	3899	f
10014	7279	3895	f
10015	7279	3883	f
10016	7279	3877	f
10017	7279	3865	f
10018	7279	3849	f
10019	7279	4700	t
10020	7279	4688	t
10021	7279	4682	t
10022	7279	4671	t
10023	7279	4660	t
10024	7279	4654	t
10025	7279	4646	t
10026	7279	4640	t
10027	7279	9252	t
10028	7280	4809	f
10029	7281	8578	f
10030	7287	1270	f
10031	7288	269	\N
10032	7289	8610	\N
10033	7290	8610	\N
10034	7291	8592	\N
10035	7292	5050	\N
10036	7293	8013	\N
10037	7294	1792	f
10038	7296	1406	\N
10039	7298	1405	f
10040	7299	3334	f
10041	7300	3707	f
10042	7302	5454	f
10043	7303	8579	f
10044	7305	1683	f
10045	7309	1889	\N
10046	7310	5051	\N
10047	7311	5672	\N
10048	7312	1245	f
10049	7313	1221	f
10050	7314	1916	f
10051	7315	4849	f
10052	7316	1433	\N
10053	7326	1839	f
10054	7339	5454	f
10055	7317	1133	f
10056	7322	5672	\N
10057	7557	593	\N
10058	7557	4972	\N
10059	7328	7483	\N
10060	7340	1967	\N
10061	7341	2062	\N
10062	7342	1108	f
10063	7343	1774	f
10064	7344	2106	f
10065	7345	9522	f
10066	7346	815	f
10067	7348	815	f
10068	7349	6231	\N
10069	7350	1771	f
10070	7558	9013	f
10071	7559	9293	f
10072	7355	981	\N
10073	7357	1226	f
10074	7359	7483	\N
10075	7360	8013	\N
10076	7361	8154	\N
10077	7362	1848	f
10078	7362	8472	\N
10079	7363	1999	f
10080	7364	8154	\N
10081	7365	820	\N
10082	7375	7737	\N
10083	7382	1723	f
10084	7383	1485	f
10085	7384	8458	f
10086	7389	689	\N
10087	7390	3978	t
10088	7560	9023	f
10089	7399	8288	f
10090	7400	8344	f
10091	7402	4613	\N
10092	7403	4506	\N
10093	7421	8464	\N
10094	7561	8079	f
10095	7412	1236	f
10096	7571	8430	f
10097	7427	5893	f
10098	7431	8378	f
10099	7432	8655	f
10100	7438	2218	f
10101	7438	2010	\N
10102	7442	2062	\N
10103	7443	1967	\N
10104	7444	990	\N
10105	7445	981	\N
10106	7573	4002	\N
10107	7574	4002	\N
10108	7575	4535	\N
10109	8410	9407	f
10110	8411	8528	f
10111	7471	1916	f
10112	7602	8576	f
10113	8412	8433	f
10114	7483	1683	f
10115	7644	3733	\N
10116	7644	4344	\N
10117	7491	4302	\N
10118	7491	5266	\N
10119	7499	365	\N
10120	7500	1133	f
10121	7645	3308	\N
10122	8413	8020	f
10123	7503	1848	f
10124	7504	5118	\N
10125	7504	8904	\N
10126	7514	4849	f
10127	8415	7076	f
10128	8415	7935	f
10129	7521	4581	\N
10130	7522	5910	\N
10131	7523	7918	\N
10132	7524	5863	t
10133	7528	8206	f
10134	7529	8679	f
10135	8416	7954	f
10136	7534	6873	\N
10137	7535	2188	f
10138	7537	5065	\N
10139	7539	722	f
10140	7540	1999	f
10141	7541	1097	f
10142	7556	905	f
10143	7543	943	f
10144	7545	3780	\N
10145	7547	5065	\N
10146	7548	8888	\N
10147	7549	8888	\N
10149	7550	802	\N
10150	7553	905	f
10151	7554	2106	f
10152	7555	1792	f
10153	8417	8303	f
10154	8418	8593	f
10155	7562	689	\N
10156	7563	5893	f
10157	7564	4167	f
10158	7565	943	f
10159	7566	1236	f
10160	7567	784	f
10161	7567	722	f
10162	7568	3264	f
10163	7569	1097	f
10164	7570	8342	f
10165	7578	1485	f
10166	7579	1405	f
10167	7580	6231	\N
10168	7581	815	f
10169	7582	6195	\N
10170	7584	2188	f
10171	7585	1723	f
10172	7586	761	\N
10173	7586	760	\N
10174	7646	3517	\N
10175	8419	7703	f
10176	7588	1602	f
10177	7589	2740	f
10178	7590	747	\N
10179	7591	820	\N
10180	7592	6382	\N
10181	7592	6240	\N
10182	7592	6445	\N
10183	7593	4114	\N
10184	7594	5088	\N
10185	7594	5078	\N
10186	7595	5088	\N
10188	7595	5078	\N
10189	7596	5078	\N
10190	7597	5088	\N
10191	7597	5078	\N
10192	7598	5088	\N
10193	7599	365	\N
10194	7600	990	\N
10195	8420	8400	f
10196	7603	981	\N
10197	7604	981	\N
10198	7605	6873	\N
10199	7606	3780	\N
10200	7607	3780	\N
10201	7608	1270	f
10202	7609	5569	\N
10203	7611	3136	\N
10204	7613	2423	f
10205	7614	3523	\N
10206	7615	2297	\N
10207	7615	3498	\N
10208	7647	1005	\N
10209	7647	955	\N
10210	7648	2385	\N
10211	7649	8615	f
10212	7616	3658	\N
10213	7616	4132	\N
10214	7616	4604	\N
10215	7617	3057	\N
10216	7617	4197	\N
10217	7617	4711	\N
10218	7619	2426	\N
10219	7619	2360	\N
10220	7620	447	\N
10221	7620	2489	\N
10222	7620	2433	\N
10223	7620	2306	\N
10224	7621	3722	\N
10225	7621	4012	\N
10226	7622	3720	\N
10227	7622	9110	\N
10228	7623	4301	\N
10229	7624	4710	\N
10230	7625	5031	\N
10231	7626	1418	\N
10232	7626	2218	f
10233	7627	1238	\N
10234	7650	8256	f
10235	7667	2920	\N
10236	7667	4781	\N
10237	7667	4972	\N
10238	7628	3659	\N
10239	7628	3582	\N
10240	7628	9067	\N
10241	7629	487	\N
10242	7630	2000	\N
10243	7631	3170	\N
10244	7631	3324	\N
10245	7631	4793	\N
10246	7631	4792	\N
10247	7631	4981	\N
10248	7632	5009	\N
10249	7633	3999	\N
10250	7634	1629	\N
10251	7635	4080	\N
10252	7636	4013	f
10253	7637	1354	\N
10254	7638	487	\N
10255	7639	2218	f
10256	7639	1917	\N
10257	7640	2416	\N
10258	7640	4684	\N
10259	7642	4017	\N
10260	7642	4613	\N
10261	7642	9228	\N
10262	7643	1211	\N
10263	7651	4121	\N
10264	7651	4933	\N
10265	7651	4844	\N
10266	7651	4843	\N
10267	7651	8896	\N
10268	7651	8895	\N
10269	7652	1993	\N
10270	7652	3618	\N
10271	7653	1606	\N
10272	7654	4838	\N
10273	7655	4765	\N
10274	7656	2206	\N
10275	7656	3498	\N
10276	7659	761	\N
10277	7659	760	\N
10278	7659	4423	\N
10279	7660	668	\N
10280	7661	4212	\N
10281	7662	4338	\N
10282	7663	4672	\N
10283	7664	4143	\N
10284	7665	3739	\N
10285	7693	8261	f
10286	7668	3159	\N
10287	7669	3305	\N
10288	7669	4183	\N
10289	7669	4182	\N
10290	7669	4455	\N
10291	7670	4185	\N
10292	7670	4457	\N
10293	7671	2412	\N
10294	7672	4839	\N
10295	7673	3333	\N
10296	7673	4198	\N
10297	7674	1605	\N
10298	7674	1584	\N
10299	7675	1689	\N
10300	7675	1004	\N
10301	7675	2789	\N
10302	7676	1182	\N
10303	7676	2218	f
10304	7677	1563	\N
10305	7677	1525	\N
10306	7677	4939	\N
10307	7678	2619	\N
10308	7678	4303	\N
10309	7679	2000	\N
10310	7680	761	\N
10311	7680	760	\N
10312	7680	3238	\N
10314	7681	802	\N
10315	7681	2155	\N
10316	7681	3547	\N
10317	7694	8420	f
10318	7694	8383	f
10319	8421	8401	f
10320	7682	1222	\N
10321	7682	2131	\N
10322	7682	3611	\N
10323	7682	4270	\N
10324	7684	4172	\N
10325	7685	4235	\N
10326	7686	3251	\N
10327	7686	4010	\N
10328	7686	4267	\N
10329	7687	851	\N
10330	7687	2218	f
10331	7687	9571	\N
10332	7688	3543	\N
10333	7688	3542	\N
10334	7688	3367	\N
10335	7688	8868	\N
10336	7689	3931	\N
10337	7690	1789	\N
10338	7690	4458	\N
10339	7690	4389	\N
10340	7691	3761	\N
10341	7692	4724	\N
10342	7695	637	\N
10343	7695	2278	\N
10344	7695	3263	\N
10345	7696	1168	\N
10346	7696	2618	\N
10347	7696	4365	\N
10348	7696	5037	\N
10349	7697	3549	\N
10350	7697	4367	\N
10352	7698	3356	\N
10353	7699	5181	\N
10354	7699	4860	\N
10355	7701	4781	\N
10356	7701	4467	\N
10357	7702	2505	\N
10358	7702	3876	\N
10359	7703	8682	f
10360	7706	3196	\N
10361	7706	2640	\N
10362	7706	3951	f
10363	7706	4412	f
10364	7706	4334	f
10365	7706	5078	\N
10366	7706	5077	\N
10367	7707	1883	\N
10368	7707	2747	\N
10369	7707	3826	\N
10370	7707	5073	\N
10371	7708	4732	\N
10372	7708	4468	\N
10373	7708	4467	\N
10374	7708	5125	\N
10375	7708	4939	\N
10376	7709	311	\N
10377	7709	2218	f
10378	7710	2762	\N
10379	7710	3491	\N
10380	7711	8464	\N
10381	7713	3350	\N
10382	7713	4340	\N
10383	7713	9329	\N
10384	7714	3928	\N
10385	7715	8222	f
10386	7718	2532	\N
10387	7718	3760	\N
10388	7719	3308	\N
10389	7719	9110	\N
10390	7720	2418	\N
10391	7720	5825	\N
10392	7721	217	\N
10393	7721	87	\N
10394	7722	3543	\N
10395	7722	3542	\N
10396	7722	3367	\N
10397	7723	3365	\N
10398	7723	4758	\N
10399	7725	3537	\N
10400	7725	4690	\N
10401	7725	4357	\N
10402	7725	4907	\N
10403	7726	2798	f
10404	7726	3360	\N
10406	7727	3967	\N
10407	7727	4485	\N
10408	7727	5088	\N
10409	7728	4075	\N
10410	7730	1751	\N
10411	7730	2218	f
10412	7730	1909	\N
10413	7731	3451	\N
10414	7731	4152	\N
10415	7731	4346	\N
10416	7734	4218	\N
10417	7734	4164	f
10418	7735	4507	\N
10419	7736	1492	\N
10420	7736	2218	f
10421	7736	1773	\N
10422	7737	3832	\N
10423	7738	2218	f
10424	7738	2090	\N
10425	7738	2809	\N
10426	7739	8464	\N
10427	7740	1757	\N
10428	7741	643	\N
10429	7741	1543	\N
10430	7741	9544	\N
10431	7743	345	\N
10432	8422	8314	f
10433	8422	8763	f
10434	8422	8712	f
10435	8423	8765	f
10436	7746	3914	t
10437	7749	2385	\N
10438	7750	1468	\N
10439	7750	2258	\N
10440	7750	2061	\N
10441	7750	1824	\N
10442	7751	2131	\N
10443	7751	1959	\N
10444	7752	1563	\N
10445	7752	1525	\N
10446	7753	1957	\N
10447	7754	4087	\N
10448	7754	5304	\N
10449	7755	1561	\N
10450	7756	4796	\N
10451	7757	279	\N
10452	7757	4270	\N
10453	7758	247	\N
10454	7758	4423	\N
10455	7759	3611	\N
10456	7761	3767	\N
10457	7761	3413	\N
10458	22857	8749	\N
10459	7763	481	\N
10460	7763	2220	\N
10461	7763	1923	\N
10462	7763	1824	\N
10463	7763	3547	\N
10464	7764	1540	\N
10465	8424	8768	f
10466	7768	2926	\N
10467	7769	761	\N
10468	7769	760	\N
10469	7770	1005	\N
10470	7770	955	\N
10471	7770	5270	\N
10472	7770	6994	\N
10473	7771	434	\N
10474	7771	1759	\N
10475	7771	1918	f
10476	7772	900	\N
10477	7772	5261	\N
10478	7772	4907	\N
10479	7773	1755	\N
10480	7773	1918	f
10481	7774	2000	\N
10482	7774	4684	\N
10483	7775	873	\N
10484	7775	2218	f
10485	7776	872	\N
10486	7776	1905	\N
10487	7776	1878	\N
10488	7777	4790	\N
10489	7778	4070	\N
10490	7778	4321	\N
10491	7778	5181	\N
10492	7779	1757	\N
10493	7780	4786	\N
10494	7780	4785	\N
10495	7781	3946	\N
10496	7781	4659	\N
10497	7781	4478	\N
10498	7781	9204	\N
10499	7782	3498	\N
10500	7782	4396	\N
10501	7782	9532	\N
10502	7783	2426	\N
10503	7783	2360	\N
10504	7784	3162	\N
10505	7784	3493	\N
10506	7785	3041	\N
10507	7785	3702	\N
10508	7785	4174	\N
10509	7785	4173	\N
10510	7785	4711	\N
10511	7785	4448	\N
10512	7785	4382	\N
10513	7785	4969	\N
10514	7785	4877	\N
10517	7786	3634	\N
10518	7786	3228	\N
10519	7787	4383	\N
10520	7787	5181	\N
10521	7788	593	\N
10522	7788	1605	\N
10523	7789	682	\N
10524	7789	2444	\N
10525	7789	3109	\N
10526	7789	3306	\N
10527	7790	4781	\N
10528	7790	4677	\N
10529	7791	932	\N
10530	7791	1918	f
10531	8425	8434	f
10532	8426	8435	f
10533	7792	2371	\N
10534	7792	2664	\N
10535	7792	3238	\N
10536	7792	5107	\N
10537	7794	2963	\N
10538	7794	2887	\N
10539	7794	9153	\N
10540	7795	2472	\N
10541	7795	2471	\N
10542	7795	2868	\N
10543	7795	3306	\N
10544	7795	4446	\N
10545	7795	4310	\N
10546	7796	4133	\N
10547	7796	9088	\N
10548	7797	4099	\N
10549	7798	3991	\N
10550	7799	2225	\N
10551	7799	2218	f
10552	7799	1996	\N
10554	7800	3388	\N
10555	7800	3794	\N
10556	7800	4582	\N
10557	7800	4918	\N
10558	7800	4872	\N
10559	7801	2809	\N
10560	7801	5103	\N
10561	8427	8613	f
10562	8428	7505	f
10563	7802	2954	\N
10564	7802	3790	\N
10565	7802	3263	\N
10566	7803	2155	\N
10567	7803	1905	\N
10568	7803	3375	\N
10569	7803	4417	\N
10570	7804	1757	\N
10571	7805	4703	\N
10572	7806	3713	\N
10573	7806	3320	\N
10574	7806	4003	\N
10575	7806	4002	\N
10576	7806	3937	\N
10577	7806	4535	\N
10578	7807	593	\N
10579	7808	593	\N
10580	7809	2011	\N
10581	7810	3920	\N
10582	7811	4522	\N
10583	7812	4519	\N
10584	7813	5599	\N
10585	7814	4518	\N
10586	7815	2011	\N
10587	7816	3920	\N
10588	7817	4113	\N
10589	7818	4518	\N
10590	7819	4520	\N
10591	7820	4521	\N
10592	7821	4519	\N
10593	7822	5053	\N
10594	7823	2011	\N
10595	7824	4113	\N
10596	7825	4522	\N
10597	8429	8678	f
10598	8430	7404	f
10599	7826	646	\N
10600	7826	2709	\N
10601	7826	4581	\N
10602	7826	4506	\N
10603	7826	4869	\N
10604	7826	9604	\N
10605	7826	9603	\N
10606	7827	9451	t
10607	7828	8852	\N
10608	7829	1504	\N
10609	7830	8544	\N
10610	7830	8543	\N
10611	7831	7112	\N
10612	7831	7278	\N
10613	7831	7240	f
10614	7831	7163	\N
10615	7832	8492	\N
10616	7833	8296	\N
10617	7834	1042	f
10618	7835	1372	t
10619	7838	4703	\N
10620	7840	8456	f
10621	7840	8431	f
10622	7840	8427	f
10623	7840	8417	f
10624	7840	8414	f
10625	7840	8410	f
10626	7840	8409	f
10627	7840	8406	f
10628	7840	8405	f
10629	7840	8399	f
10630	7840	8395	f
10631	7840	8378	f
10632	7840	8376	f
10633	7840	8365	f
10634	7840	8362	f
10635	7840	8353	f
10636	7840	8342	f
10637	7840	8691	f
10638	7840	8640	f
10639	7840	8615	f
10640	7840	8540	f
10641	7841	8399	f
10642	7842	8391	f
10643	7843	8291	f
10644	22858	8733	\N
10645	22876	8694	f
10646	7906	8488	f
10647	7907	8297	f
10648	22887	8456	\N
10649	7930	9070	f
10650	22940	8733	\N
10651	22866	8744	\N
10652	22867	8744	\N
10653	22868	8744	\N
10654	7952	8405	f
10655	7953	8347	f
10656	8363	8372	f
10657	8364	8374	f
10658	22952	8755	\N
10659	22951	8755	\N
10660	22956	8719	f
10661	22979	8752	\N
10662	7997	8406	f
10663	7998	9251	f
10664	22998	8740	\N
10665	8020	9296	f
10666	23004	8755	\N
10667	23003	8755	\N
10668	8365	8557	f
10669	8029	3340	\N
10670	8029	8045	\N
10671	8029	8021	\N
10672	8029	8507	\N
10673	8029	8506	\N
10674	8029	8483	\N
10675	8029	8479	\N
10676	8029	8464	\N
10677	8029	8460	f
10678	8029	8454	\N
10679	8029	8452	\N
10680	8029	8448	\N
10681	8029	8437	\N
10682	8029	8432	\N
10683	8029	8421	\N
10684	8029	8404	\N
10685	8029	8386	\N
10686	8029	8358	\N
10687	8029	8336	\N
10688	8029	8317	\N
10689	8029	8312	\N
10690	8029	8300	\N
10691	8029	8294	\N
10692	8029	8284	\N
10693	8029	8278	\N
10694	8029	8275	\N
10695	8029	8259	\N
10696	8029	8201	\N
10697	8029	8149	\N
10698	8029	9068	\N
10699	8029	9028	\N
10700	8029	8976	\N
10701	8029	8846	\N
10702	8029	8794	\N
10703	8029	8776	\N
10704	8029	8769	\N
10705	8029	8748	f
